UserID,total_courses,avg_rating,total_spent,diversity_score,avg_level,preferred_category,UserName,Age,Gender,Email,cluster
U02249,2,2.59,117.68,2,3.0,Data Science,fowlerkimberly,25,Female,jacksonryan@hotmail.com,0
U02250,13,3.303076923076923,1422.4,8,2.076923076923077,Marketing,cherylwheeler,19,Female,angelavaughn@hotmail.com,2
U02251,1,3.15,0.0,1,3.0,Business,alexandrajones,35,Male,xnelson@gmail.com,0
U02252,2,2.64,0.0,2,3.0,Design,jalexander,29,Female,james91@hotmail.com,0
U02253,1,2.01,0.0,1,3.0,Marketing,lisa45,22,Female,williamsdavid@gmail.com,0
U02254,15,2.858,860.5699999999999,11,1.9333333333333331,Business,matthewjackson,17,Female,ronaldtaylor@gmail.com,2
U02255,2,3.16,89.59,1,1.5,Artificial Intelligence,christopher80,18,Female,john03@gmail.com,3
U02256,1,2.38,0.0,1,3.0,Cybersecurity,shardin,16,Female,johnsonjeff@hotmail.com,0
U02257,1,3.6,0.0,1,2.0,Data Science,mariecastillo,19,Female,jamesrogers@hotmail.com,3
U02258,16,3.14,1617.15,10,2.1875,Business,gordonjulie,21,Male,ismith@hotmail.com,2
U02259,2,2.95,119.04,2,2.5,Business,barbaramccoy,32,Female,toddnelson@gmail.com,0
U02260,1,1.23,346.71,1,3.0,Project Management,oevans,16,Female,nunezashley@yahoo.com,0
U02261,1,1.28,0.0,1,1.0,Programming,lawrence64,26,Male,wilsonheather@yahoo.com,3
U02262,3,3.61,0.0,3,1.6666666666666667,Data Science,lindamartinez,31,Female,thomas31@gmail.com,1
U02263,1,1.23,346.71,1,3.0,Project Management,rick09,29,Female,stricklandshelia@yahoo.com,0
U02264,2,2.195,415.51,2,1.5,Artificial Intelligence,hannahstewart,28,Female,jonathan91@yahoo.com,1
U02265,2,1.745,394.26,2,1.5,Cybersecurity,anne55,33,Male,jennifer40@yahoo.com,1
U02266,1,4.55,490.9,1,1.0,Artificial Intelligence,holly07,21,Male,bblair@gmail.com,3
U02267,1,3.93,0.0,1,2.0,Cybersecurity,vgilmore,19,Male,johnsonmelissa@outlook.com,3
U02268,2,2.305,0.0,2,2.5,Data Science,jessicajohnson,29,Female,edwardsjudy@gmail.com,0
U02269,1,4.66,0.0,1,2.0,Digital Marketing,ashley22,32,Male,ejohnson@outlook.com,1
U02270,3,3.313333333333333,487.92,3,2.333333333333333,Business,middletonjames,21,Male,jreed@hotmail.com,3
U02271,2,4.595000000000001,57.32,2,3.0,Design,martinezmichelle,20,Male,madisongriffin@yahoo.com,0
U02272,1,2.38,0.0,1,3.0,Cybersecurity,gregory53,23,Female,hardylaura@outlook.com,0
U02273,1,4.79,0.0,1,3.0,Marketing,timothy26,28,Male,wturner@gmail.com,0
U02274,2,4.17,177.34,2,3.0,Design,jenna07,16,Male,victoria09@hotmail.com,0
U02275,2,4.725,0.0,2,2.5,Digital Marketing,lrobinson,23,Female,lrios@outlook.com,1
U02276,1,1.59,0.0,1,3.0,Finance,joseph36,34,Female,ywaters@outlook.com,0
U02277,1,3.93,0.0,1,2.0,Cybersecurity,ljones,28,Male,kenneth59@gmail.com,1
U02278,1,2.01,0.0,1,3.0,Marketing,reneecurry,20,Male,fryjennifer@outlook.com,0
U02279,1,2.2,0.0,1,1.0,Web Development,nmcdonald,29,Female,lisa39@gmail.com,1
U02280,2,3.775,415.51,2,1.5,Artificial Intelligence,timothywalker,26,Female,kcannon@gmail.com,1
U02281,1,2.72,276.37,1,3.0,Design,zdavid,34,Male,carolynchan@outlook.com,0
U02282,1,2.61,0.0,1,3.0,Design,xwalsh,25,Female,amy33@outlook.com,0
U02283,1,2.14,0.0,1,1.0,Digital Marketing,kristi24,16,Male,jesse44@hotmail.com,3
U02284,13,3.045384615384616,1127.89,8,1.8461538461538465,Web Development,tylerjessica,28,Male,terrychristopher@yahoo.com,2
U02285,2,3.385,177.34,2,2.0,Digital Marketing,garciaeric,28,Female,lauralawrence@hotmail.com,1
U02286,1,2.69,326.02,1,2.0,Business,erin17,32,Female,rodney02@outlook.com,1
U02287,1,3.15,212.39,1,3.0,Digital Marketing,stonedana,22,Male,mitchell70@outlook.com,0
U02288,15,3.002,1437.73,10,2.0,Cybersecurity,hvega,32,Female,danwebb@hotmail.com,2
U02289,1,2.0,0.0,1,3.0,Business,vanessa26,15,Male,richard84@gmail.com,0
U02290,15,3.046666666666667,1052.32,10,2.2666666666666666,Marketing,jennifer26,25,Male,smithlori@outlook.com,2
U02291,2,4.765000000000001,57.32,2,3.0,Marketing,shelleypeters,31,Female,amy97@hotmail.com,1
U02292,1,1.52,0.0,1,3.0,Design,michelle07,30,Male,williamsandrea@gmail.com,0
U02293,1,3.64,487.92,1,3.0,Business,susan33,30,Female,cunninghambrian@hotmail.com,0
U02294,1,2.47,53.86,1,1.0,Finance,richardmathews,26,Male,boyermelissa@hotmail.com,3
U02295,1,3.65,0.0,1,1.0,Data Science,karen59,33,Male,bishopjohn@yahoo.com,1
U02296,1,4.84,342.61,1,2.0,Project Management,markruiz,27,Female,jasonmacias@hotmail.com,1
U02297,1,4.74,472.28,1,1.0,Programming,nicholas54,28,Male,donaldnelson@outlook.com,1
U02298,1,2.75,119.04,1,2.0,Finance,william10,22,Female,inichols@hotmail.com,3
U02299,2,4.13,0.0,2,1.0,Cybersecurity,millstodd,35,Female,jessica19@yahoo.com,1
U02300,15,2.9766666666666666,1511.0,9,1.8,Design,mccluremary,35,Male,john38@gmail.com,2
U02301,13,3.435384615384616,547.67,8,1.5384615384615383,Data Science,mary05,18,Female,sjohnson@hotmail.com,2
U02302,2,1.935,285.05,2,1.5,Business,adamsheather,30,Male,erica01@hotmail.com,1
U02303,1,4.94,0.0,1,1.0,Cybersecurity,dave44,34,Male,dmiller@hotmail.com,1
U02304,1,1.28,0.0,1,1.0,Programming,tracy30,21,Male,lisaallen@hotmail.com,3
U02305,1,4.84,342.61,1,2.0,Project Management,hlee,19,Female,meyerchristopher@hotmail.com,3
U02306,13,3.303076923076923,1824.4,9,1.7692307692307692,Business,elane,18,Female,vanessa85@gmail.com,2
U02307,1,1.2,248.1,1,1.0,Artificial Intelligence,fieldsbarbara,22,Male,tanya86@gmail.com,3
U02308,1,2.98,0.0,1,3.0,Marketing,farrellfaith,15,Female,mcmahonpaul@hotmail.com,0
U02309,3,2.543333333333333,95.21,2,3.0,Web Development,butlerjohn,23,Female,jimenezgina@hotmail.com,0
U02310,1,3.89,0.78,1,3.0,Machine Learning,alexandernichols,15,Male,cindyjones@gmail.com,0
U02311,3,3.426666666666667,117.68,2,2.333333333333333,Data Science,marshallderek,23,Female,usingh@yahoo.com,0
U02312,1,3.93,0.0,1,2.0,Cybersecurity,andrewwallace,28,Male,carlosmiller@yahoo.com,1
U02313,1,2.61,0.0,1,3.0,Design,fmccullough,24,Female,greerlindsay@gmail.com,0
U02314,1,3.89,177.34,1,3.0,Digital Marketing,weaverkimberly,29,Male,williamsalison@gmail.com,0
U02315,14,3.3264285714285715,888.7900000000001,8,1.7142857142857142,Finance,marissawright,34,Male,timothy02@gmail.com,2
U02316,2,2.685,415.61,2,2.0,Artificial Intelligence,ryanjones,31,Female,jesse37@outlook.com,1
U02317,2,3.375,57.32,2,3.0,Marketing,ashleyjefferson,18,Male,marypeterson@yahoo.com,0
U02318,1,1.96,285.05,1,1.0,Business,kaylaedwards,24,Female,bryan70@gmail.com,3
U02319,1,1.2,248.1,1,1.0,Artificial Intelligence,zstokes,24,Female,sgordon@yahoo.com,3
U02320,3,2.73,212.39,3,2.6666666666666665,Digital Marketing,warrennicole,17,Male,sanchezjason@outlook.com,0
U02321,2,3.655,589.96,2,2.0,Data Science,bberger,26,Female,johnstonkimberly@yahoo.com,1
U02322,1,1.91,0.0,1,2.0,Cybersecurity,alexander51,28,Female,alex67@gmail.com,0
U02323,1,1.3,37.89,1,3.0,Web Development,rrodriguez,29,Female,mark56@gmail.com,0
U02324,3,2.773333333333333,326.02,3,2.333333333333333,Business,destiny85,34,Female,jimenezgregory@hotmail.com,1
U02325,1,3.89,177.34,1,3.0,Digital Marketing,charles25,15,Male,gcarney@hotmail.com,0
U02326,2,3.615,580.49,1,1.5,Artificial Intelligence,laurenmartinez,32,Male,brianpierce@hotmail.com,1
U02327,1,3.65,0.0,1,1.0,Data Science,richard59,29,Male,psavage@outlook.com,1
U02328,3,3.276666666666667,415.51,3,2.333333333333333,Artificial Intelligence,wmorris,22,Female,katherinemason@gmail.com,0
U02329,1,4.11,0.0,1,2.0,Marketing,julie53,35,Male,dpowell@outlook.com,1
U02330,1,3.32,0.0,1,1.0,Web Development,grace46,29,Female,jeremy44@outlook.com,1
U02331,2,1.325,0.0,2,2.0,Design,xschwartz,25,Female,yfuller@hotmail.com,0
U02332,2,3.305,277.15,2,3.0,Design,griffinjon,23,Male,johnsonashley@hotmail.com,0
U02333,3,3.2099999999999995,415.51,3,2.0,Artificial Intelligence,heatherwilcox,32,Female,theresa63@outlook.com,1
U02334,2,4.34,0.78,2,3.0,Machine Learning,qcooper,23,Female,xcoleman@hotmail.com,0
U02335,1,3.89,0.78,1,3.0,Machine Learning,bbean,25,Female,rfloyd@gmail.com,0
U02336,14,2.6392857142857147,1228.11,9,2.071428571428572,Finance,xjones,17,Female,kylerodriguez@yahoo.com,2
U02337,13,2.924615384615384,1676.03,6,1.9230769230769231,Business,zunigacassandra,18,Female,david03@gmail.com,2
U02338,1,4.1,0.0,1,2.0,Finance,cobbkatherine,29,Female,brenda04@yahoo.com,1
U02339,1,1.96,285.05,1,1.0,Business,jacobsonpatrick,33,Female,alexandrawalker@gmail.com,1
U02340,2,3.015,37.89,2,2.5,Machine Learning,christineyates,20,Male,carnold@outlook.com,0
U02341,13,3.5846153846153848,957.45,9,1.9230769230769231,Artificial Intelligence,jonathangarcia,17,Male,jamesryan@gmail.com,2
U02342,2,2.245,89.59,2,2.5,Artificial Intelligence,djenkins,21,Male,gomezelizabeth@outlook.com,0
U02343,4,2.35,559.88,3,2.5,Machine Learning,sarah37,29,Male,jonesbeth@outlook.com,0
U02344,14,3.01,1335.99,9,1.9285714285714288,Artificial Intelligence,william94,26,Male,andrewwhite@yahoo.com,2
U02345,13,3.1500000000000004,1047.8,8,2.230769230769231,Machine Learning,sherrylambert,31,Male,rvega@gmail.com,2
U02346,1,1.35,394.26,1,2.0,Cybersecurity,mistychan,34,Male,fernando37@hotmail.com,0
U02347,1,3.93,0.0,1,2.0,Cybersecurity,maryterry,27,Male,misty50@gmail.com,1
U02348,1,1.91,0.0,1,2.0,Cybersecurity,sarahdean,20,Male,richardsonnicholas@yahoo.com,3
U02349,14,3.3842857142857143,1028.3,9,1.9285714285714288,Digital Marketing,hmcguire,27,Male,jennifersanchez@gmail.com,2
U02350,2,3.23,295.02,2,3.0,Data Science,matthew42,31,Female,melinda98@outlook.com,0
U02351,2,3.17,0.0,2,1.0,Finance,cindyking,22,Female,colleen26@hotmail.com,3
U02352,3,3.62,299.57,2,1.6666666666666667,Data Science,atkinslisa,30,Female,powellsean@gmail.com,1
U02353,1,4.44,0.0,1,1.0,Digital Marketing,zleonard,16,Male,ialvarez@gmail.com,3
U02354,1,3.64,487.92,1,3.0,Business,melinda15,29,Female,allison85@outlook.com,0
U02355,1,2.75,119.04,1,2.0,Finance,kathryn89,32,Female,eileenmason@hotmail.com,1
U02356,1,1.59,0.0,1,3.0,Finance,wjimenez,35,Male,stevencampbell@gmail.com,0
U02357,2,2.79,0.0,2,2.5,Business,tanya99,28,Female,malloryturner@yahoo.com,0
U02358,4,3.205,1066.84,4,2.0,Artificial Intelligence,cruzzachary,22,Male,palmerwhitney@yahoo.com,3
U02359,2,2.58,0.0,2,1.5,Data Science,martinstacey,32,Female,singhlisa@yahoo.com,1
U02360,1,1.59,0.0,1,3.0,Finance,martin48,18,Female,william32@hotmail.com,0
U02361,2,2.265,327.99,2,1.5,Data Science,timothyperez,26,Female,jennifer23@hotmail.com,3
U02362,1,1.52,0.0,1,3.0,Design,julie09,33,Female,christopher48@hotmail.com,0
U02363,1,3.64,487.92,1,3.0,Business,lisaschmidt,15,Male,madeline47@yahoo.com,0
U02364,1,3.74,299.57,1,1.0,Data Science,andrewjackson,29,Female,john07@outlook.com,1
U02365,1,3.02,0.0,1,2.0,Data Science,nstanton,34,Female,vancefrank@yahoo.com,1
U02366,1,4.72,0.0,1,2.0,Marketing,willierichardson,19,Female,hector56@yahoo.com,3
U02367,1,3.15,0.0,1,3.0,Business,ccooper,25,Male,carterkristina@hotmail.com,0
U02368,4,3.2525,451.37,4,3.0,Data Science,amanda92,31,Male,kbarnes@yahoo.com,0
U02369,2,3.465,0.0,2,2.0,Digital Marketing,jennifer31,16,Male,jonathanjenkins@yahoo.com,3
U02370,14,3.1721428571428576,1092.76,11,2.0,Business,zray,24,Male,curtiswendy@gmail.com,2
U02371,12,2.833333333333333,1569.7,8,2.0,Artificial Intelligence,nicole03,34,Female,vellis@gmail.com,2
U02372,3,4.4,0.0,3,1.6666666666666667,Cybersecurity,kevinmunoz,35,Male,travislewis@outlook.com,1
U02373,2,3.62,487.92,2,2.5,Business,tommymiller,22,Male,robert31@gmail.com,0
U02374,3,4.3566666666666665,0.78,2,2.6666666666666665,Machine Learning,herreradavid,22,Male,chadtrujillo@gmail.com,0
U02375,1,2.72,276.37,1,3.0,Design,jamesvelazquez,33,Female,loriolson@yahoo.com,0
U02376,1,2.61,0.0,1,3.0,Design,sharon88,19,Female,qshaffer@gmail.com,0
U02377,2,3.795,0.0,2,2.0,Business,cnavarro,35,Male,kristinhines@gmail.com,1
U02378,1,4.66,0.0,1,2.0,Digital Marketing,kevin20,23,Male,michaelbruce@hotmail.com,1
U02379,2,3.065,0.0,2,3.0,Business,billydonovan,20,Male,williamstracy@outlook.com,0
U02380,3,2.453333333333333,720.28,3,1.6666666666666667,Business,stephenyoung,24,Female,codyperez@outlook.com,3
U02381,1,3.11,415.51,1,2.0,Artificial Intelligence,hhale,31,Female,anthonyorr@yahoo.com,1
U02382,1,4.55,490.9,1,1.0,Artificial Intelligence,tiffany23,32,Male,torreschristopher@gmail.com,1
U02383,1,4.72,0.0,1,2.0,Marketing,ewilson,21,Male,oarmstrong@gmail.com,3
U02384,3,2.5066666666666664,119.04,3,1.3333333333333333,Artificial Intelligence,oliverlori,22,Male,cochranjason@gmail.com,3
U02385,1,4.94,0.0,1,1.0,Cybersecurity,laurasullivan,30,Male,anna98@hotmail.com,1
U02386,4,4.2075,299.57,4,1.25,Data Science,anna29,35,Male,smithkim@hotmail.com,1
U02387,1,1.52,0.0,1,3.0,Design,jacobhall,31,Male,vmcbride@yahoo.com,0
U02388,1,1.23,346.71,1,3.0,Project Management,donald35,23,Male,austin14@hotmail.com,0
U02389,2,3.52,177.34,2,3.0,Business,edward86,33,Male,uperry@hotmail.com,0
U02390,2,3.585,472.28,1,1.5,Programming,jmurphy,28,Female,brooksjames@hotmail.com,1
U02391,1,2.38,0.0,1,3.0,Cybersecurity,tinathomas,20,Female,jonathanwagner@outlook.com,0
U02392,2,3.3,212.39,2,2.5,Digital Marketing,jacobsonjason,21,Male,kjordan@hotmail.com,0
U02393,1,3.32,0.0,1,1.0,Web Development,angela68,18,Male,daniel11@outlook.com,3
U02394,1,3.74,299.57,1,1.0,Data Science,edwardscolton,35,Male,hicksbrian@outlook.com,1
U02395,3,4.3500000000000005,0.0,3,1.3333333333333333,Cybersecurity,bcox,32,Female,lrobles@outlook.com,1
U02396,1,3.15,212.39,1,3.0,Digital Marketing,jody90,16,Female,vhanson@gmail.com,0
U02397,1,3.85,0.0,1,1.0,Programming,qalvarado,22,Male,campbellmichelle@gmail.com,3
U02398,2,2.545,248.88,2,2.0,Artificial Intelligence,richardsonstephen,26,Female,qwalters@hotmail.com,0
U02399,1,2.01,0.0,1,3.0,Marketing,johnnunez,22,Male,okirk@hotmail.com,0
U02400,1,4.66,0.0,1,2.0,Digital Marketing,rodriguezanthony,17,Male,jenniferwolf@hotmail.com,3
U02401,1,4.55,490.9,1,1.0,Artificial Intelligence,bturner,28,Male,marshallsuzanne@outlook.com,1
U02402,1,3.15,0.0,1,3.0,Business,taylor51,19,Female,pricevictor@outlook.com,0
U02403,1,2.38,0.0,1,3.0,Cybersecurity,rivasamanda,18,Female,cclark@hotmail.com,0
U02404,2,3.575,53.86,2,1.0,Finance,nmoreno,28,Male,dylan47@hotmail.com,1
U02405,1,3.32,0.0,1,1.0,Web Development,brooksmichael,25,Female,kavila@yahoo.com,3
U02406,2,2.01,314.26,2,3.0,Design,stoutjames,23,Female,combsjeffrey@gmail.com,0
U02407,2,4.3950000000000005,0.0,2,1.0,Cybersecurity,narroyo,27,Male,sandra79@outlook.com,1
U02408,1,1.13,0.0,1,1.0,Machine Learning,ynixon,34,Female,bbrown@hotmail.com,1
U02409,1,1.73,0.0,1,2.0,Machine Learning,catherine06,24,Female,rachelclark@yahoo.com,0
U02410,12,3.4416666666666664,1444.12,10,2.25,Digital Marketing,vblackburn,18,Male,sandra06@yahoo.com,2
U02411,1,1.3,37.89,1,3.0,Web Development,swansonjose,31,Female,ybutler@yahoo.com,0
U02412,1,2.98,0.0,1,3.0,Marketing,kirbycharles,15,Female,robin34@hotmail.com,0
U02413,2,4.445,0.0,2,2.5,Finance,umata,25,Male,angela36@gmail.com,1
U02414,3,4.23,472.28,2,1.3333333333333333,Programming,jessica21,21,Male,reneeperez@yahoo.com,3
U02415,11,2.9454545454545453,1568.1699999999998,7,1.9090909090909087,Artificial Intelligence,matthewchaney,33,Male,angela30@hotmail.com,2
U02416,1,4.45,0.0,1,3.0,Design,jessica99,24,Female,allenrodriguez@yahoo.com,0
U02417,1,2.01,0.0,1,3.0,Marketing,leslienolan,34,Female,broth@yahoo.com,0
U02418,1,1.73,0.0,1,2.0,Machine Learning,carrollmartin,23,Male,randysanchez@yahoo.com,0
U02419,1,3.02,0.0,1,2.0,Data Science,ujones,17,Female,wilsonmark@gmail.com,3
U02420,1,4.11,0.0,1,2.0,Marketing,valdezbarbara,20,Female,canthony@gmail.com,3
U02421,1,4.1,0.0,1,2.0,Finance,brownsteven,15,Female,hramos@hotmail.com,3
U02422,1,4.74,57.32,1,3.0,Web Development,bridgetrivera,21,Female,vanessawhitehead@hotmail.com,0
U02423,2,2.04,445.67,2,2.0,Data Science,bassemily,32,Female,nswanson@hotmail.com,1
U02424,1,4.73,0.0,1,2.0,Machine Learning,chadcollins,31,Female,qbauer@yahoo.com,1
U02425,2,4.075,0.0,2,1.0,Artificial Intelligence,brittany68,24,Female,woodsjordan@outlook.com,1
U02426,1,3.74,299.57,1,1.0,Data Science,lindamiller,19,Female,julie78@outlook.com,3
U02427,15,3.372,893.0,9,2.0,Web Development,vincent89,31,Female,lorihernandez@hotmail.com,2
U02428,2,4.645,548.22,2,2.0,Artificial Intelligence,buckandrea,30,Male,emmacarr@yahoo.com,1
U02429,3,2.023333333333333,0.0,2,1.3333333333333333,Programming,kylie71,30,Female,johnmorales@gmail.com,1
U02430,1,3.32,0.0,1,1.0,Web Development,brianhunter,29,Male,ramirezchristine@outlook.com,1
U02431,1,1.51,327.99,1,1.0,Project Management,jamesturner,16,Male,phillipblack@yahoo.com,3
U02432,15,2.9373333333333336,1593.46,10,1.8,Data Science,gyoung,30,Female,bgonzalez@outlook.com,2
U02433,1,2.57,117.68,1,3.0,Data Science,snowjoseph,15,Female,lisa03@yahoo.com,0
U02434,1,3.85,0.0,1,1.0,Programming,mooremathew,31,Male,john15@yahoo.com,1
U02435,1,3.64,487.92,1,3.0,Business,destiny40,17,Male,veronica90@gmail.com,0
U02436,3,2.4666666666666663,445.67,3,1.6666666666666667,Data Science,janet40,16,Male,brownpatty@outlook.com,3
U02437,1,2.98,0.0,1,3.0,Marketing,trevortorres,15,Male,jamie99@gmail.com,0
U02438,1,2.38,0.0,1,3.0,Cybersecurity,millersandra,28,Female,daniel65@gmail.com,0
U02439,1,2.72,276.37,1,3.0,Design,stokestiffany,22,Female,longlisa@gmail.com,0
U02440,1,4.11,0.0,1,2.0,Marketing,foxleah,26,Female,clarkfrancisco@hotmail.com,1
U02441,1,4.44,0.0,1,1.0,Digital Marketing,rebekahtate,33,Male,donaldmorton@hotmail.com,1
U02442,1,4.1,0.0,1,2.0,Finance,madisonmoore,23,Male,boothjames@hotmail.com,3
U02443,2,3.02,95.21,1,3.0,Web Development,jeremy50,22,Female,warnermichael@gmail.com,0
U02444,1,1.91,0.0,1,2.0,Cybersecurity,karen32,28,Female,donaldlucas@gmail.com,0
U02445,14,2.71,1507.12,10,2.071428571428572,Machine Learning,smithtyler,26,Female,jessica44@gmail.com,2
U02446,2,3.935,490.9,2,1.0,Artificial Intelligence,frankrobinson,29,Male,kristinyu@outlook.com,1
U02447,1,4.45,0.0,1,3.0,Design,johnsmith,31,Female,chelseagriffith@gmail.com,1
U02448,2,2.81,0.0,2,2.5,Design,bendertrevor,17,Male,whiteryan@outlook.com,0
U02449,1,1.96,285.05,1,1.0,Business,sandraunderwood,32,Male,ymarquez@gmail.com,1
U02450,1,1.73,0.0,1,2.0,Machine Learning,kendrakirk,30,Female,michellewalker@yahoo.com,0
U02451,2,3.035,0.0,2,2.0,Marketing,vrivera,31,Male,katiespencer@hotmail.com,1
U02452,2,2.865,0.0,2,2.0,Design,sarah62,23,Female,jacobgarner@yahoo.com,3
U02453,1,3.15,212.39,1,3.0,Digital Marketing,mharris,29,Female,zking@outlook.com,0
U02454,2,2.335,0.0,2,3.0,Business,chelseabeck,28,Male,eallen@outlook.com,0
U02455,1,2.0,0.0,1,3.0,Business,thompsonchristopher,34,Male,ronaldkaiser@outlook.com,0
U02456,1,3.93,0.0,1,2.0,Cybersecurity,tristanwood,35,Male,jacobsonpeter@gmail.com,1
U02457,1,3.02,0.0,1,2.0,Data Science,melindahill,31,Female,icervantes@gmail.com,1
U02458,2,2.63,443.7,2,2.5,Business,ushelton,26,Female,bensontracey@yahoo.com,0
U02459,12,3.0966666666666662,625.46,9,1.9166666666666667,Design,ayersmartha,33,Male,sharonsilva@yahoo.com,2
U02460,1,2.38,0.0,1,3.0,Cybersecurity,reyesashley,21,Female,jasonsnyder@gmail.com,0
U02461,2,2.765,0.0,2,3.0,Business,krystal97,15,Female,beckerrussell@hotmail.com,0
U02462,1,1.51,327.99,1,1.0,Project Management,martinezmegan,26,Male,omiller@yahoo.com,3
U02463,1,4.68,0.0,1,1.0,Project Management,trujillocory,29,Male,kristincisneros@yahoo.com,1
U02464,1,3.85,0.0,1,1.0,Programming,wendy76,21,Female,timothyreilly@outlook.com,3
U02465,2,3.695,0.0,2,1.0,Design,umccormick,27,Male,danielkelly@hotmail.com,1
U02466,4,3.285,365.96,4,2.25,Artificial Intelligence,paul83,23,Male,morrisshelby@outlook.com,3
U02467,1,2.14,0.0,1,1.0,Digital Marketing,careyroger,19,Male,justinchen@hotmail.com,3
U02468,3,4.346666666666667,0.0,3,1.6666666666666667,Data Science,morriscrystal,29,Female,odombrian@gmail.com,1
U02469,2,2.3,0.0,2,1.0,Programming,tiffany70,21,Male,jonespaul@gmail.com,3
U02470,13,2.6907692307692312,734.32,7,2.0,Design,jillhaynes,34,Male,josephwalker@outlook.com,2
U02471,1,2.69,326.02,1,2.0,Business,kelly63,16,Female,jose38@outlook.com,3
U02472,1,4.14,0.0,1,1.0,Finance,tina16,17,Male,forbeskatie@yahoo.com,3
U02473,1,4.94,0.0,1,1.0,Cybersecurity,angela83,31,Female,scardenas@outlook.com,1
U02474,1,1.73,0.0,1,2.0,Machine Learning,prodriguez,27,Male,phicks@yahoo.com,0
U02475,1,4.72,0.0,1,2.0,Marketing,wilsoncynthia,35,Male,zchavez@hotmail.com,1
U02476,1,2.38,0.0,1,3.0,Cybersecurity,wfigueroa,34,Female,reyeskaylee@gmail.com,0
U02477,1,4.84,342.61,1,2.0,Project Management,ryanrobin,17,Male,dunnangelica@gmail.com,3
U02478,2,4.24,490.9,2,1.5,Artificial Intelligence,ryan22,30,Male,carrillodawn@outlook.com,1
U02479,4,2.9475,285.05,4,1.25,Business,scottadams,19,Female,matakimberly@gmail.com,3
U02480,1,4.66,0.0,1,2.0,Digital Marketing,walshjerry,35,Male,bill47@yahoo.com,1
U02481,1,2.98,0.0,1,3.0,Marketing,steven03,29,Male,teresa68@gmail.com,0
U02482,2,2.725,0.0,2,2.0,Artificial Intelligence,jenniferharris,35,Male,amyperez@hotmail.com,1
U02483,1,4.94,0.0,1,1.0,Cybersecurity,nicole09,25,Male,ahuang@hotmail.com,1
U02484,4,2.045,285.05,4,1.75,Business,newmanangela,25,Female,sarahburnett@gmail.com,3
U02485,14,3.361428571428572,621.35,8,2.071428571428572,Marketing,christopherstevenson,22,Male,cnavarro@hotmail.com,2
U02486,2,4.275,177.34,1,2.5,Digital Marketing,browntonya,29,Male,susan38@outlook.com,1
U02487,1,2.98,0.0,1,3.0,Marketing,glivingston,23,Male,brittany60@hotmail.com,0
U02488,1,3.02,0.0,1,2.0,Data Science,daniellealexander,27,Female,mcclurejames@outlook.com,1
U02489,1,3.65,0.0,1,1.0,Data Science,thompsonanne,18,Male,zwright@gmail.com,3
U02490,13,3.7130769230769234,0.78,8,1.9230769230769231,Data Science,xmoore,24,Female,richardbrown@yahoo.com,2
U02491,1,4.14,0.0,1,1.0,Finance,jameschristensen,17,Female,leekathleen@gmail.com,3
U02492,1,3.93,0.0,1,2.0,Cybersecurity,courtneytyler,19,Male,brandynorris@hotmail.com,3
U02493,1,1.91,0.0,1,2.0,Cybersecurity,heatherwebster,22,Female,riverastanley@outlook.com,0
U02494,1,1.73,0.0,1,2.0,Machine Learning,cory11,32,Male,othomas@yahoo.com,0
U02495,2,3.5600000000000005,89.59,2,1.5,Artificial Intelligence,bdavis,28,Male,natalie97@gmail.com,1
U02496,1,1.52,0.0,1,3.0,Design,luke25,33,Female,raven54@gmail.com,0
U02497,2,2.85,0.0,2,2.0,Cybersecurity,margaret73,26,Female,rushshawn@outlook.com,0
U02498,1,1.28,0.0,1,1.0,Programming,dylan64,20,Female,qcollins@hotmail.com,3
U02499,1,2.67,0.0,1,3.0,Web Development,farrellkeith,28,Male,mcclaindana@yahoo.com,0
U02500,1,4.11,0.0,1,2.0,Marketing,brett07,29,Male,stephaniejohnson@hotmail.com,1
U02501,1,3.45,0.0,1,2.0,Project Management,ggrant,16,Female,brent60@outlook.com,3
U02502,1,2.0,0.0,1,3.0,Business,marie50,16,Female,dianeowen@yahoo.com,0
U02503,2,2.725,0.0,2,2.5,Cybersecurity,nholt,16,Female,robert11@gmail.com,0
U02504,4,3.0225,326.02,3,2.75,Business,omoon,34,Female,gbaldwin@yahoo.com,0
U02505,1,1.2,248.1,1,1.0,Artificial Intelligence,kristieharris,35,Female,lisa70@hotmail.com,1
U02506,1,1.96,285.05,1,1.0,Business,jasongriffin,16,Female,hendersonmichael@gmail.com,3
U02507,1,2.38,0.0,1,3.0,Cybersecurity,millerlindsay,32,Female,rossseth@gmail.com,0
U02508,1,4.51,0.0,1,1.0,Design,athomas,32,Male,rbailey@yahoo.com,1
U02509,3,3.1633333333333336,0.78,3,2.6666666666666665,Business,robert07,24,Male,greencheryl@hotmail.com,0
U02510,2,3.78,0.0,2,1.0,Programming,pamela57,23,Male,bernardmorgan@hotmail.com,3
U02511,1,2.43,0.0,1,2.0,Programming,vasquezmichael,30,Female,abates@hotmail.com,1
U02512,14,3.1221428571428573,934.95,8,1.9285714285714288,Project Management,qruiz,15,Female,klineelizabeth@yahoo.com,2
U02513,1,4.74,472.28,1,1.0,Programming,thompsonmegan,23,Male,iferguson@yahoo.com,1
U02514,2,4.045,0.0,2,2.0,Artificial Intelligence,brendan22,17,Male,william83@yahoo.com,3
U02515,11,3.016363636363636,996.46,8,1.818181818181818,Cybersecurity,nicole11,15,Male,theresawilliams@gmail.com,2
